,Course Name,Major
15450,Dornfeld,Mechanical Engineering
15451,Sustainable Manufacturing:,Mechanical Engineering
15452,Read Less [-],Mechanical Engineering
15453,MEC ENG 290J,Mechanical Engineering
15454,3 Units,Mechanical Engineering
15455,"Terms offered: Spring 2016, Fall 2014, Spring 2013",Mechanical Engineering
15456,"Advanced optimization, polyhedra manipulation, and multiparametric programming. Invariant set theory. Analysis and design of constrained predictive controllers for linear and nonlinear systems. Computational oriented models of hybrid systems. Analysis and design of constrained predictive controllers for hybrid systems.",Mechanical Engineering
15457,Predictive Control for Linear and Hybrid Systems:,Mechanical Engineering
15458,Read More [+],Mechanical Engineering
15459,Objectives & Outcomes,Mechanical Engineering
15460,Course Objectives:,Mechanical Engineering
15461,The course is designed for graduate students who want to expand their knowledge on optimization-based control design. 50% will be focusing on advanced theory. 50% on applications.,Mechanical Engineering
15462,Student Learning Outcomes:,Mechanical Engineering
15463,"At the end of the course, the students will write a theoretical paper on MPC and will design an experiment where the theory is implemented.",Mechanical Engineering
15464,Rules & Requirements,Mechanical Engineering
15465,Prerequisites:,Mechanical Engineering
15466,ME C232 and ME C231A,Mechanical Engineering
15467,Hours & Format,Mechanical Engineering
15468,Fall and/or spring:,Mechanical Engineering
15469,15 weeks - 3 hours of lecture per week,Mechanical Engineering
15470,Additional Details,Mechanical Engineering
15471,Subject/Course Level:,Mechanical Engineering
15472,Mechanical Engineering/Graduate,Mechanical Engineering
15473,Grading:,Mechanical Engineering
15474,Letter grade.,Mechanical Engineering
15475,Instructor:,Mechanical Engineering
15476,Borrelli,Mechanical Engineering
15477,Predictive Control for Linear and Hybrid Systems:,Mechanical Engineering
15478,Read Less [-],Mechanical Engineering
15479,MEC ENG 290KA,Mechanical Engineering
15480,2 Units,Mechanical Engineering
15481,"Terms offered: Fall 2017, Fall 2016, Fall 2015",Mechanical Engineering
15482,"Designed for professionally-oriented graduate students, this course explores key concepts in design innovation based on the human-centered design approach called “design thinking.” Topics covered include human-centered design research, analysis of research to develop design principles, creativity techniques, user needs framing and strategic business modeling.",Mechanical Engineering
15483,Innovation through Design Thinking:,Mechanical Engineering
15484,Read More [+],Mechanical Engineering
15485,Objectives & Outcomes,Mechanical Engineering
15486,Student Learning Outcomes:,Mechanical Engineering
15487,"The primary goal is to provide students with a set of innovation skills that will allow them to flourish in a climate of complex problem solving and design challenges. Students will develop expertise in innovation skills drawn from the fields of critical thinking, design thinking and systems thinking. Students should be able to apply the skills mastered to real world design problems.",Mechanical Engineering
15488,Rules & Requirements,Mechanical Engineering
15489,Prerequisites:,Mechanical Engineering
15490,Graduate level standing; Prior design course,Mechanical Engineering
15491,Hours & Format,Mechanical Engineering
15492,Fall and/or spring:,Mechanical Engineering
15493,8 weeks - 4 hours of lecture per week,Mechanical Engineering
15494,Additional Details,Mechanical Engineering
15495,Subject/Course Level:,Mechanical Engineering
15496,Mechanical Engineering/Graduate,Mechanical Engineering
15497,Grading:,Mechanical Engineering
15498,Letter grade.,Mechanical Engineering
15499,Instructor:,Mechanical Engineering
15500,Agogino,Mechanical Engineering
15501,Innovation through Design Thinking:,Mechanical Engineering
15502,Read Less [-],Mechanical Engineering
15503,MEC ENG 290KB,Mechanical Engineering
15504,1 Unit,Mechanical Engineering
15505,"Terms offered: Fall 2017, Fall 2016, Fall 2015",Mechanical Engineering
15506,"How do we design and manufacture greener products, and how do we know if they really are? This class both provides tools for sustainable design innovation and metrics to measure success. Students will use both creative and analytical skills, generating new ideas as well as evaluating designs with screening-level life cycle assessment.",Mechanical Engineering
15507,Life Cycle Thinking in Engineering Design:,Mechanical Engineering
15508,Read More [+],Mechanical Engineering
15509,Objectives & Outcomes,Mechanical Engineering
15510,Course Objectives:,Mechanical Engineering
15511,"The objective of this course is to provide students with the tools to frame, analyze, and redesign their projects in terms of life cycle environmental impacts, to improve the sustainability of their projects.",Mechanical Engineering
15512,Student Learning Outcomes:,Mechanical Engineering
15513,"Students can expect to depart the course understanding the practice of basic life cycle assessment, including how to set boundaries, choose functional units, and use LCA software. Students will also learn how to integrate this practice into new product development in the context of the “triple bottom line” – economy, environment and society. Students should be able to apply the skills mastered to real world design and engineering problems.",Mechanical Engineering
15514,Rules & Requirements,Mechanical Engineering
15515,Prerequisites:,Mechanical Engineering
15516,Graduate level standing; Prior design course,Mechanical Engineering
15517,Hours & Format,Mechanical Engineering
15518,Fall and/or spring:,Mechanical Engineering
15519,8 weeks - 2 hours of lecture per week,Mechanical Engineering
15520,Additional Details,Mechanical Engineering
15521,Subject/Course Level:,Mechanical Engineering
15522,Mechanical Engineering/Graduate,Mechanical Engineering
15523,Grading:,Mechanical Engineering
15524,Letter grade.,Mechanical Engineering
15525,Instructor:,Mechanical Engineering
15526,Agogino,Mechanical Engineering
15527,Life Cycle Thinking in Engineering Design:,Mechanical Engineering
15528,Read Less [-],Mechanical Engineering
15529,MEC ENG 290L,Mechanical Engineering
15530,3 Units,Mechanical Engineering
15531,"Terms offered: Fall 2018, Spring 2017, Spring 2016",Mechanical Engineering
15532,"This course introduces graduate students in Mechanical Engineering to the nascent field of Nano-Biology. The course is comprised of both formal lectures and projects. Lectures will include an introduction to both molecular biology (components of cells, protein structure and function, DNA, gene regulation, etc.) and nanotechnology (""bottom up"" and ""top down"" nanotechnologies), an overview of current instrumentation in biology",Mechanical Engineering
15533,", an in-depth description of the recent integration of molecular biology with nanotechnology (for sensing or labeling purposes, elucidating information on cells, etc.), and an introduction to Systems Biology (design principles of biological circuits).",Mechanical Engineering
15534,Introduction to Nano-Biology:,Mechanical Engineering
15535,Read More [+],Mechanical Engineering
15536,Objectives & Outcomes,Mechanical Engineering
15537,Course Objectives:,Mechanical Engineering
15538,"The course introduces engineering students to the interplay between Nanotechnology and Biology and serves to 1) broaden the areas of research that students might not have necessarily considered, 2) expose students to cutting-edge research, and 3) develop analytical skills.",Mechanical Engineering
15539,Student Learning Outcomes:,Mechanical Engineering
15540,"Students should be able to critique methods and techniques that researchers have used to study and probe biological systems at the nano-scale. They will learn how to write research proposals and how to give an effective presentation. Through the research proposals, students will learn about the scientific-research process: formulating the problem, determining the appropriate experimental methods, interpreting the results, and arriving at a conclusion. Through presentations, students will gain valuable experience in public speaking and learn the process by which they would have to propose a research problem, be it in academia or industry.",Mechanical Engineering
15541,Hours & Format,Mechanical Engineering
15542,Fall and/or spring:,Mechanical Engineering
15543,15 weeks - 3-3 hours of lecture and 0-1 hours of discussion per week,Mechanical Engineering
15544,Additional Details,Mechanical Engineering
15545,Subject/Course Level:,Mechanical Engineering
15546,Mechanical Engineering/Graduate,Mechanical Engineering
15547,Grading:,Mechanical Engineering
15548,Letter grade.,Mechanical Engineering
15549,Instructor:,Mechanical Engineering
15550,Sohn,Mechanical Engineering
15551,Introduction to Nano-Biology:,Mechanical Engineering
15552,Read Less [-],Mechanical Engineering
15553,MEC ENG 290M,Mechanical Engineering
15554,3 Units,Mechanical Engineering
15555,"Terms offered: Fall 2005, Fall 2003, Spring 1999",Mechanical Engineering
15556,"Introduction to artificial intelligence and decision analysis in mechanical engineering. Fundamentals of analytic design, probability theory, failure analysis, risk assessment, and Bayesian and logical inference. Applications to expert systems in probabilistic mechanical engineering design and failure diagnostics. Use of automated influence diagrams to codify expert knowledge and to evaluate optimal design decisions.",Mechanical Engineering
15557,Expert Systems in Mechanical Engineering:,Mechanical Engineering
15558,Read More [+],Mechanical Engineering
15559,Rules & Requirements,Mechanical Engineering
15560,Prerequisites:,Mechanical Engineering
15561,102A and 102B or equivalent,Mechanical Engineering
15562,Hours & Format,Mechanical Engineering
15563,Fall and/or spring:,Mechanical Engineering
15564,15 weeks - 3 hours of lecture per week,Mechanical Engineering
15565,Additional Details,Mechanical Engineering
15566,Subject/Course Level:,Mechanical Engineering
15567,Mechanical Engineering/Graduate,Mechanical Engineering
15568,Grading:,Mechanical Engineering
15569,Letter grade.,Mechanical Engineering
15570,Instructor:,Mechanical Engineering
15571,Agogino,Mechanical Engineering
15572,Expert Systems in Mechanical Engineering:,Mechanical Engineering
15573,Read Less [-],Mechanical Engineering
15574,MEC ENG 290N,Mechanical Engineering
15575,3 Units,Mechanical Engineering
15576,"Terms offered: Fall 2020, Spring 2020, Fall 2010",Mechanical Engineering
15577,"This course is intended to provide a comprehensive treatment of both classical system identification and recent work in control-oriented system identification. Numerical, practical, and theoretical aspects will be covered. Topics treated include time and frequency domain methods, generalized parameter estimation, identification of structured non-linear systems, modeling uncertainty bounding, and state-space methods.",Mechanical Engineering
15578,System Identification:,Mechanical Engineering
15579,Read More [+],Mechanical Engineering
15580,Rules & Requirements,Mechanical Engineering
15581,Prerequisites:,Mechanical Engineering
15582,"232, Electrical Engineering and Computer Sciences 221A or consent of instructor",Mechanical Engineering
15583,Hours & Format,Mechanical Engineering
15584,Fall and/or spring:,Mechanical Engineering
15585,15 weeks - 3 hours of lecture per week,Mechanical Engineering
15586,Additional Details,Mechanical Engineering
15587,Subject/Course Level:,Mechanical Engineering
15588,Mechanical Engineering/Graduate,Mechanical Engineering
15589,Grading:,Mechanical Engineering
15590,Letter grade.,Mechanical Engineering
15591,Instructor:,Mechanical Engineering
15592,Poolla,Mechanical Engineering
15593,System Identification:,Mechanical Engineering
15594,Read Less [-],Mechanical Engineering
15595,MEC ENG 290P,Mechanical Engineering
15596,3 Units,Mechanical Engineering
15597,"Terms offered: Fall 2015, Fall 2013, Fall 2012",Mechanical Engineering
15598,"This course is aimed at developing the interdisciplinary skills required for successful product development in today's competitive marketplace. We expect students to be disciplinary experts in their own field (e.g., engineering, business). By bringing together multiple perspectives, we will learn how product development teams can focus their efforts to quickly create cost-effective products that exceed customers' expectations.",Mechanical Engineering
15599,New Product Development: Design Theory and Methods:,Mechanical Engineering
15600,Read More [+],Mechanical Engineering
15601,Objectives & Outcomes,Mechanical Engineering
15602,Course Objectives:,Mechanical Engineering
15603,"Students can expect to depart the semester understanding new product development processes as well as useful tools, techniques and organizational structures that support new product development practice.",Mechanical Engineering
15604,Student Learning Outcomes:,Mechanical Engineering
15605,"Students can expect to depart the semester understanding new product development processes as well as useful tools, techniques and organizational structures that support new product development practice in the context of the “triple bottom line” – economy, environment and society.",Mechanical Engineering
15606,Rules & Requirements,Mechanical Engineering
15607,Prerequisites:,Mechanical Engineering
15608,"Graduate standing, consent of instructor",Mechanical Engineering
15609,Hours & Format,Mechanical Engineering
15610,Fall and/or spring:,Mechanical Engineering
15611,15 weeks - 3-3 hours of lecture and 0-1 hours of voluntary per week,Mechanical Engineering
15612,Additional Details,Mechanical Engineering
15613,Subject/Course Level:,Mechanical Engineering
15614,Mechanical Engineering/Graduate,Mechanical Engineering
15615,Grading:,Mechanical Engineering
15616,Letter grade.,Mechanical Engineering
15617,Instructor:,Mechanical Engineering
15618,Agogino,Mechanical Engineering
15619,New Product Development: Design Theory and Methods:,Mechanical Engineering
15620,Read Less [-],Mechanical Engineering
15621,MEC ENG 290Q,Mechanical Engineering
15622,3 Units,Mechanical Engineering
15623,"Terms offered: Fall 2008, Spring 2007, Fall 2001",Mechanical Engineering
15624,"Dynamic and kinematic analysis of robotic manipulators. Sensors (position, velocity, force and vision). Actuators and power transmission lines. Direct drive and indirect drive. Point to point control. Straight and curved path following. Industrial practice in servo control. Applications of optimal linear quadratic control, preview control, nonlinear control, and direct/indirect adaptive controls. Force control and compliance control. Collision",Mechanical Engineering
15625,avoidance. Utilization of dynamic controls,Mechanical Engineering
15626,Dynamic Control of Robotic Manipulators:,Mechanical Engineering
15627,Read More [+],Mechanical Engineering
15628,Rules & Requirements,Mechanical Engineering
15629,Prerequisites:,Mechanical Engineering
15630,"230, 232, or consent of instructor",Mechanical Engineering
15631,Hours & Format,Mechanical Engineering
15632,Fall and/or spring:,Mechanical Engineering
15633,15 weeks - 1-3 hours of lecture per week,Mechanical Engineering
15634,Additional Details,Mechanical Engineering
15635,Subject/Course Level:,Mechanical Engineering
15636,Mechanical Engineering/Graduate,Mechanical Engineering
15637,Grading:,Mechanical Engineering
15638,Letter grade.,Mechanical Engineering
15639,Instructors:,Mechanical Engineering
15640,"Horowitz, Kazerooni",Mechanical Engineering
15641,Dynamic Control of Robotic Manipulators:,Mechanical Engineering
15642,Read Less [-],Mechanical Engineering
15643,MEC ENG 290R,Mechanical Engineering
15644,3 Units,Mechanical Engineering
15645,"Terms offered: Fall 2017, Spring 2016, Fall 2014",Mechanical Engineering
15646,Advanced topics in manufacturing research. Topics vary from year to year.,Mechanical Engineering
15647,Topics in Manufacturing:,Mechanical Engineering
15648,Read More [+],Mechanical Engineering
15649,Rules & Requirements,Mechanical Engineering
15650,Prerequisites:,Mechanical Engineering
15651,Consent of instructor,Mechanical Engineering
15652,Repeat rules:,Mechanical Engineering
15653,Course may be repeated for credit when topic changes.,Mechanical Engineering
15654,Hours & Format,Mechanical Engineering
15655,Fall and/or spring:,Mechanical Engineering
15656,15 weeks - 3 hours of lecture per week,Mechanical Engineering
15657,Additional Details,Mechanical Engineering
15658,Subject/Course Level:,Mechanical Engineering
15659,Mechanical Engineering/Graduate,Mechanical Engineering
15660,Grading:,Mechanical Engineering
15661,Letter grade.,Mechanical Engineering
15662,Instructors:,Mechanical Engineering
15663,"Dornfeld, McMains, Wright",Mechanical Engineering
15664,Topics in Manufacturing:,Mechanical Engineering
15665,Read Less [-],Mechanical Engineering
15666,MEC ENG 290T,Mechanical Engineering
15667,3 Units,Mechanical Engineering
15668,"Terms offered: Fall 2017, Fall 2014, Spring 2013",Mechanical Engineering
15669,"This course deals with fundamental aspects of plasmonic materials. The electromagnetic responses of those artificially constructed materials will be discussed. Physics of surface plasmons and dispersion engineering will be introduced. Resonant phenomena associated with the negative permittivity and permeability and the left-handed propagation will be presented. Methods of design, fabrication, and characterization of plasmonic materials will be",Mechanical Engineering
15670,discussed.,Mechanical Engineering
15671,Plasmonic Materials:,Mechanical Engineering
15672,Read More [+],Mechanical Engineering
15673,Rules & Requirements,Mechanical Engineering
15674,Prerequisites:,Mechanical Engineering
15675,Physics 110A or consent of instructor,Mechanical Engineering
15676,Repeat rules:,Mechanical Engineering
15677,Course may be repeated for credit when topic changes.,Mechanical Engineering
15678,Hours & Format,Mechanical Engineering
15679,Fall and/or spring:,Mechanical Engineering
15680,15 weeks - 3 hours of lecture per week,Mechanical Engineering
15681,Additional Details,Mechanical Engineering
15682,Subject/Course Level:,Mechanical Engineering
15683,Mechanical Engineering/Graduate,Mechanical Engineering
15684,Grading:,Mechanical Engineering
15685,Letter grade.,Mechanical Engineering
15686,Instructor:,Mechanical Engineering
15687,Zhang,Mechanical Engineering
15688,Plasmonic Materials:,Mechanical Engineering
15689,Read Less [-],Mechanical Engineering
15690,MEC ENG 290U,Mechanical Engineering
15691,4 Units,Mechanical Engineering
15692,"Terms offered: Fall 2017, Fall 2016, Fall 2015",Mechanical Engineering
15693,"This course teaches concepts and skills required to design, prototype, and fabricate interactive devices -- that is, physical objects that intelligently respond to user input and enable new types of interactions.",Mechanical Engineering
15694,Interactive Device Design:,Mechanical Engineering
15695,Read More [+],Mechanical Engineering
15696,Objectives & Outcomes,Mechanical Engineering
15697,Course Objectives:,Mechanical Engineering
15698,"To educate students in the hybrid design skills needed for today's electronic products. These combine mechanical devices, electronics, software, sensors, wireless communication and connections to the cloud. Students also learn scale up procedures for volume manufacturing.",Mechanical Engineering
15699,Student Learning Outcomes:,Mechanical Engineering
15700,"3D printed prototypes, learned software, programming and design skills",Mechanical Engineering
15701,Rules & Requirements,Mechanical Engineering
15702,Prerequisites:,Mechanical Engineering
15703,Instructor consent,Mechanical Engineering
15704,Hours & Format,Mechanical Engineering
15705,Fall and/or spring:,Mechanical Engineering
15706,15 weeks - 3 hours of lecture per week,Mechanical Engineering
15707,Additional Details,Mechanical Engineering
15708,Subject/Course Level:,Mechanical Engineering
15709,Mechanical Engineering/Graduate,Mechanical Engineering
15710,Grading:,Mechanical Engineering
15711,Letter grade.,Mechanical Engineering
15712,Instructors:,Mechanical Engineering
15713,"Hartmann, Wright",Mechanical Engineering
15714,Interactive Device Design:,Mechanical Engineering
15715,Read Less [-],Mechanical Engineering
15716,MEC ENG 290V,Mechanical Engineering
15717,1 Unit,Mechanical Engineering
15718,Terms offered: Prior to 2007,Mechanical Engineering
15719,"Weekly lecture series featuring guest speakers from academia, industry, government, and civil society. Speakers will address cutting-edge topics involving novel technologies in energy and climate; the production, consumption, and economic exchange of energy resources and commodities; and energy and climate policy. Undergraduate and graduate students welcome.",Mechanical Engineering
15720,"Topics in Energy, Climate, and Sustainability:",Mechanical Engineering
15721,Read More [+],Mechanical Engineering
15722,Objectives & Outcomes,Mechanical Engineering
15723,Course Objectives:,Mechanical Engineering
15724,"Introduce UC Berkeley students to a variety of perspectives from stakeholders working on the science, technology, economics, and policy of energy and climate issues.",Mechanical Engineering
15725,Student Learning Outcomes:,Mechanical Engineering
15726,"Introduce students to interdisciplinary perspectives on energy and climate issues; attract top speakers to campus from academia, industry, government, and civil society; and build community at UC Berkeley around interdisciplinary energy and climate issues.",Mechanical Engineering
15727,Rules & Requirements,Mechanical Engineering
15728,Repeat rules:,Mechanical Engineering
15729,Course may be repeated for credit when topic changes.,Mechanical Engineering
15730,Hours & Format,Mechanical Engineering
15731,Fall and/or spring:,Mechanical Engineering
15732,15 weeks - 1 hour of seminar per week,Mechanical Engineering
15733,Additional Details,Mechanical Engineering
15734,Subject/Course Level:,Mechanical Engineering
15735,Mechanical Engineering/Graduate,Mechanical Engineering
15736,Grading:,Mechanical Engineering
15737,Offered for satisfactory/unsatisfactory grade only.,Mechanical Engineering
15738,Instructors:,Mechanical Engineering
15739,"Wright, Burns, Cullenward",Mechanical Engineering
15740,"Topics in Energy, Climate, and Sustainability:",Mechanical Engineering
15741,Read Less [-],Mechanical Engineering
15742,MEC ENG 292A,Mechanical Engineering
15743,1 - 4 Units,Mechanical Engineering
15744,"Terms offered: Spring 2020, Spring 2018, Fall 2017",Mechanical Engineering
15745,This 292 series covers current topics of research interest in bioengineering and biomechanics. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
15746,Advanced Special Topics in Bioengineering:,Mechanical Engineering
15747,Read More [+],Mechanical Engineering
15748,Rules & Requirements,Mechanical Engineering
15749,Prerequisites:,Mechanical Engineering
15750,Graduate student standing or consent of instructor,Mechanical Engineering
15751,Repeat rules:,Mechanical Engineering
15752,Course may be repeated for credit when topic changes.,Mechanical Engineering
15753,Hours & Format,Mechanical Engineering
15754,Fall and/or spring:,Mechanical Engineering
15755,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
15756,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
15757,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
15758,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
15759,Additional Details,Mechanical Engineering
15760,Subject/Course Level:,Mechanical Engineering
15761,Mechanical Engineering/Graduate,Mechanical Engineering
15762,Grading:,Mechanical Engineering
15763,Letter grade.,Mechanical Engineering
15764,Instructor:,Mechanical Engineering
15765,Faculty,Mechanical Engineering
15766,Advanced Special Topics in Bioengineering:,Mechanical Engineering
15767,Read Less [-],Mechanical Engineering
15768,MEC ENG 292B,Mechanical Engineering
15769,1 - 4 Units,Mechanical Engineering
15770,"Terms offered: Fall 2020, Fall 2019, Fall 2018",Mechanical Engineering
15771,This series covers current topics of research interest in controls. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
15772,Advanced Special Topics in Controls:,Mechanical Engineering
15773,Read More [+],Mechanical Engineering
15774,Objectives & Outcomes,Mechanical Engineering
15775,Course Objectives:,Mechanical Engineering
15776,Varies with course.,Mechanical Engineering
15777,Student Learning Outcomes:,Mechanical Engineering
15778,Varies with course.,Mechanical Engineering
15779,Rules & Requirements,Mechanical Engineering
15780,Prerequisites:,Mechanical Engineering
15781,Graduate standing or consent of instructor,Mechanical Engineering
15782,Repeat rules:,Mechanical Engineering
15783,Course may be repeated for credit when topic changes.,Mechanical Engineering
15784,Hours & Format,Mechanical Engineering
15785,Fall and/or spring:,Mechanical Engineering
15786,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
15787,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
15788,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
15789,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
15790,Additional Details,Mechanical Engineering
15791,Subject/Course Level:,Mechanical Engineering
15792,Mechanical Engineering/Graduate,Mechanical Engineering
15793,Grading:,Mechanical Engineering
15794,Letter grade.,Mechanical Engineering
15795,Advanced Special Topics in Controls:,Mechanical Engineering
15796,Read Less [-],Mechanical Engineering
15797,MEC ENG 292C,Mechanical Engineering
15798,1 - 4 Units,Mechanical Engineering
15799,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Mechanical Engineering
15800,This series covers current topics of research interest in design. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
15801,Advanced Special Topics in Design:,Mechanical Engineering
15802,Read More [+],Mechanical Engineering
15803,Objectives & Outcomes,Mechanical Engineering
15804,Course Objectives:,Mechanical Engineering
15805,Varies with course.,Mechanical Engineering
15806,Student Learning Outcomes:,Mechanical Engineering
15807,Varies with course.,Mechanical Engineering
15808,Rules & Requirements,Mechanical Engineering
15809,Prerequisites:,Mechanical Engineering
15810,Graduate student standing or consent of instructor,Mechanical Engineering
15811,Repeat rules:,Mechanical Engineering
15812,Course may be repeated for credit when topic changes.,Mechanical Engineering
15813,Hours & Format,Mechanical Engineering
15814,Fall and/or spring:,Mechanical Engineering
15815,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
15816,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
15817,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
15818,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
15819,Additional Details,Mechanical Engineering
15820,Subject/Course Level:,Mechanical Engineering
15821,Mechanical Engineering/Graduate,Mechanical Engineering
15822,Grading:,Mechanical Engineering
15823,Letter grade.,Mechanical Engineering
15824,Advanced Special Topics in Design:,Mechanical Engineering
15825,Read Less [-],Mechanical Engineering
15826,MEC ENG 292D,Mechanical Engineering
15827,1 - 4 Units,Mechanical Engineering
15828,Terms offered: Prior to 2007,Mechanical Engineering
15829,This series covers current topics of research interest in dynamics. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
15830,Advanced Special Topics in Dynamics:,Mechanical Engineering
15831,Read More [+],Mechanical Engineering
15832,Objectives & Outcomes,Mechanical Engineering
15833,Course Objectives:,Mechanical Engineering
15834,Varies with course.,Mechanical Engineering
15835,Student Learning Outcomes:,Mechanical Engineering
15836,Varies with course.,Mechanical Engineering
15837,Rules & Requirements,Mechanical Engineering
15838,Prerequisites:,Mechanical Engineering
15839,Graduate student standing or consent of instructor,Mechanical Engineering
15840,Repeat rules:,Mechanical Engineering
15841,Course may be repeated for credit when topic changes.,Mechanical Engineering
15842,Hours & Format,Mechanical Engineering
15843,Fall and/or spring:,Mechanical Engineering
15844,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
15845,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
15846,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
15847,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
15848,Additional Details,Mechanical Engineering
15849,Subject/Course Level:,Mechanical Engineering
15850,Mechanical Engineering/Graduate,Mechanical Engineering
15851,Grading:,Mechanical Engineering
15852,Letter grade.,Mechanical Engineering
15853,Advanced Special Topics in Dynamics:,Mechanical Engineering
15854,Read Less [-],Mechanical Engineering
15855,MEC ENG 292E,Mechanical Engineering
15856,1 - 4 Units,Mechanical Engineering
15857,"Terms offered: Fall 2019, Spring 2019, Spring 2018",Mechanical Engineering
15858,This 292 series covers current topics of research interest in energy science and technology. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
15859,Advanced Special Topics in Energy Science and Technology:,Mechanical Engineering
15860,Read More [+],Mechanical Engineering
15861,Objectives & Outcomes,Mechanical Engineering
15862,Course Objectives:,Mechanical Engineering
15863,Varies with course.,Mechanical Engineering
15864,Student Learning Outcomes:,Mechanical Engineering
15865,Varies with course.,Mechanical Engineering
15866,Rules & Requirements,Mechanical Engineering
15867,Prerequisites:,Mechanical Engineering
15868,Graduate student standing or consent of instructor,Mechanical Engineering
15869,Repeat rules:,Mechanical Engineering
15870,Course may be repeated for credit when topic changes.,Mechanical Engineering
15871,Hours & Format,Mechanical Engineering
15872,Fall and/or spring:,Mechanical Engineering
15873,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
15874,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
15875,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
15876,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
15877,Additional Details,Mechanical Engineering
15878,Subject/Course Level:,Mechanical Engineering
15879,Mechanical Engineering/Graduate,Mechanical Engineering
15880,Grading:,Mechanical Engineering
15881,Letter grade.,Mechanical Engineering
15882,Advanced Special Topics in Energy Science and Technology:,Mechanical Engineering
15883,Read Less [-],Mechanical Engineering
15884,MEC ENG 292F,Mechanical Engineering
15885,1 - 4 Units,Mechanical Engineering
15886,Terms offered: Prior to 2007,Mechanical Engineering
15887,This 292 series covers current topics of research interest in fluids. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
15888,Advanced Special Topics in Fluids:,Mechanical Engineering
15889,Read More [+],Mechanical Engineering
15890,Objectives & Outcomes,Mechanical Engineering
15891,Course Objectives:,Mechanical Engineering
15892,Varies with course.,Mechanical Engineering
15893,Student Learning Outcomes:,Mechanical Engineering
15894,Varies with course.,Mechanical Engineering
15895,Rules & Requirements,Mechanical Engineering
15896,Prerequisites:,Mechanical Engineering
15897,Graduate student standing or consent of instructor,Mechanical Engineering
15898,Repeat rules:,Mechanical Engineering
15899,Course may be repeated for credit when topic changes.,Mechanical Engineering
15900,Hours & Format,Mechanical Engineering
15901,Fall and/or spring:,Mechanical Engineering
15902,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
15903,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
15904,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
15905,15 weeks - 1-4 hours of lecture per week,Mechanical Engineering
15906,Additional Details,Mechanical Engineering
15907,Subject/Course Level:,Mechanical Engineering
15908,Mechanical Engineering/Graduate,Mechanical Engineering
15909,Grading:,Mechanical Engineering
15910,Letter grade.,Mechanical Engineering
15911,Advanced Special Topics in Fluids:,Mechanical Engineering
15912,Read Less [-],Mechanical Engineering
15913,MEC ENG 292G,Mechanical Engineering
15914,1 - 4 Units,Mechanical Engineering
15915,Terms offered: Prior to 2007,Mechanical Engineering
15916,This 292 series covers current topics of research interest in manufacturing. The course content may vary semester to semester. Check with the department for current term topics.,Mechanical Engineering
15917,Advanced Special Topics in Manufacturing:,Mechanical Engineering
15918,Read More [+],Mechanical Engineering
15919,Objectives & Outcomes,Mechanical Engineering
15920,Course Objectives:,Mechanical Engineering
15921,Varies with course.,Mechanical Engineering
15922,Student Learning Outcomes:,Mechanical Engineering
15923,Varies with course.,Mechanical Engineering
15924,Rules & Requirements,Mechanical Engineering
15925,Prerequisites:,Mechanical Engineering
15926,Graduate student standing or consent of instructor,Mechanical Engineering
15927,Repeat rules:,Mechanical Engineering
15928,Course may be repeated for credit when topic changes.,Mechanical Engineering
15929,Hours & Format,Mechanical Engineering
15930,Fall and/or spring:,Mechanical Engineering
15931,6 weeks - 2.5-10 hours of lecture per week,Mechanical Engineering
15932,8 weeks - 2-7.5 hours of lecture per week,Mechanical Engineering
15933,10 weeks - 1.5-6 hours of lecture per week,Mechanical Engineering
