,Course Name,Major
1927,Course Website,Materials Science & Mechanical Engineering
1928,ENG-SCI 91HFR,Materials Science & Mechanical Engineering
1929,2019 Fall,Materials Science & Mechanical Engineering
1930,Christopher Lombardo,Materials Science & Mechanical Engineering
1931,Tuesday,Materials Science & Mechanical Engineering
1932,06:00pm to 07:15pm,Materials Science & Mechanical Engineering
1933,"Multi-year long team projects that provide an engineering experience working with partner communities on real-world problems. Projects provide exposure to problem definition, quantitative analysis, modeling, generation of creative solutions utilizing appropriate technology, engineering design trade-offs, and documentation/communication skills. These projects will be implemented with our project partners after the appropriate design and approvals have been obtained.",Materials Science & Mechanical Engineering
1934,Course Website,Materials Science & Mechanical Engineering
1935,ENG-SCI 91HFR,Materials Science & Mechanical Engineering
1936,2020 Spring,Materials Science & Mechanical Engineering
1937,Christopher Lombardo,Materials Science & Mechanical Engineering
1938,Tuesday,Materials Science & Mechanical Engineering
1939,06:00pm to 07:15pm,Materials Science & Mechanical Engineering
1940,"Multi-year long team projects that provide an engineering experience working with partner communities on real-world problems. Projects provide exposure to problem definition, quantitative analysis, modeling, generation of creative solutions utilizing appropriate technology, engineering design trade-offs, and documentation/communication skills. These projects will be implemented with our project partners after the appropriate design and approvals have been obtained.",Materials Science & Mechanical Engineering
1941,Course Website,Materials Science & Mechanical Engineering
1942,ENG-SCI 91R,Materials Science & Mechanical Engineering
1943,2019 Fall,Materials Science & Mechanical Engineering
1944,"Christopher Lombardo, Patrick Ulrich, Linsey Moyer",Materials Science & Mechanical Engineering
1945,Guided reading and research.,Materials Science & Mechanical Engineering
1946,Course Website,Materials Science & Mechanical Engineering
1947,ENG-SCI 91R,Materials Science & Mechanical Engineering
1948,2020 Spring,Materials Science & Mechanical Engineering
1949,"Patrick Ulrich, Christopher Lombardo, Linsey Moyer",Materials Science & Mechanical Engineering
1950,Guided reading and research.,Materials Science & Mechanical Engineering
1951,Course Website,Materials Science & Mechanical Engineering
1952,ENG-SCI 95R,Materials Science & Mechanical Engineering
1953,2019 Fall,Materials Science & Mechanical Engineering
1954,Paul Bottino,Materials Science & Mechanical Engineering
1955,Tuesday,Materials Science & Mechanical Engineering
1956,03:00pm to 05:45pm,Materials Science & Mechanical Engineering
1957,"Students do field-based work in entrepreneurship to develop their existing startup and explore new ideas and opportunities for startup design. The course is for students seeking innovation experience as a founder of a startup. Students may work individually; teams are preferred. Requires self-directed, independent work and active outreach to mentors, customers, and partners for guidance and feedback in addition to that provided by the instructor. Students will share their work regularly and engage in a peer-to-peer feedback forum. The coursework is customized to the needs of each student and their startup role and includes development of product, technology, market, business, organization and leadership.",Materials Science & Mechanical Engineering
1958,Course Website,Materials Science & Mechanical Engineering
1959,ENG-SCI 95R,Materials Science & Mechanical Engineering
1960,2020 Spring,Materials Science & Mechanical Engineering
1961,Paul Bottino,Materials Science & Mechanical Engineering
1962,Tuesday,Materials Science & Mechanical Engineering
1963,03:00pm to 05:45pm,Materials Science & Mechanical Engineering
1964,"Students do field-based work in entrepreneurship to develop their existing startup and explore new ideas and opportunities for startup design. The course is for students seeking innovation experience as a founder of a startup. Students may work individually; teams are preferred. Requires self-directed, independent work and active outreach to mentors, customers, and partners for guidance and feedback in addition to that provided by the instructor. Students will share their work regularly and engage in a peer-to-peer feedback forum. The coursework is customized to the needs of each student and their startup role and includes development of product, technology, market, business, organization and leadership.",Materials Science & Mechanical Engineering
1965,Course Website,Materials Science & Mechanical Engineering
1966,ENG-SCI 96,Materials Science & Mechanical Engineering
1967,2019 Fall,Materials Science & Mechanical Engineering
1968,David Mooney,Materials Science & Mechanical Engineering
1969,"Monday, Wednesday",Materials Science & Mechanical Engineering
1970,09:00am to 11:45am,Materials Science & Mechanical Engineering
1971,"Semester-long team-based project providing experience working with clients on complex multi-stakeholders real problems. Course provides exposure to problem definition, problem framing, qualitative and quantitative research methods, modeling, generation and co-design of creative solutions, engineering design trade-offs, and documentation/communication skills. Ordinarily taken in the junior year.",Materials Science & Mechanical Engineering
1972,Course Website,Materials Science & Mechanical Engineering
1973,ENG-SCI 96,Materials Science & Mechanical Engineering
1974,2020 Spring,Materials Science & Mechanical Engineering
1975,"Fawwaz Habbal, Kelly Miller, Nabil Harfoush",Materials Science & Mechanical Engineering
1976,"Monday, Wednesday",Materials Science & Mechanical Engineering
1977,12:00pm to 02:45pm,Materials Science & Mechanical Engineering
1978,"Semester-long team-based project providing experience working with clients on complex multi-stakeholders real problems. Course provides exposure to problem definition, problem framing, qualitative and quantitative research methods, modeling, generation and co-design of creative solutions, engineering design trade-offs, and documentation/communication skills. Ordinarily taken in the junior year.",Materials Science & Mechanical Engineering
1979,Course Website,Materials Science & Mechanical Engineering
1980,ENG-SCI 100HFA,Materials Science & Mechanical Engineering
1981,2019 Fall,Materials Science & Mechanical Engineering
1982,Frank Keutsch,Materials Science & Mechanical Engineering
1983,Thursday,Materials Science & Mechanical Engineering
1984,03:00pm to 04:15pm,Materials Science & Mechanical Engineering
1985,"Individual engineering design projects which demonstrate mastery of engineering knowledge and techniques. During the year, each student will pursue an appropriate capstone project which involves both engineering design and quantitative analysis and culminating in a final oral presentation and final report/thesis.  Students must complete both parts of this course, fall and spring, in order to receive credit.",Materials Science & Mechanical Engineering
1986,Course Website,Materials Science & Mechanical Engineering
1987,ENG-SCI 100HFB,Materials Science & Mechanical Engineering
1988,2019 Fall,Materials Science & Mechanical Engineering
1989,Frank Keutsch,Materials Science & Mechanical Engineering
1990,"Individual engineering design projects which demonstrate mastery of engineering knowledge and techniques. During the year, each student will pursue an appropriate capstone project which involves both engineering design and quantitative analysis and culminating in a final oral presentation and final report/thesis.  Students must complete both parts of this course, fall and spring, in order to receive credit.",Materials Science & Mechanical Engineering
1991,Course Website,Materials Science & Mechanical Engineering
1992,ENG-SCI 100HFB,Materials Science & Mechanical Engineering
1993,2020 Spring,Materials Science & Mechanical Engineering
1994,Frank Keutsch,Materials Science & Mechanical Engineering
1995,"Individual engineering design projects which demonstrate mastery of engineering knowledge and techniques. During the year, each student will pursue an appropriate capstone project which involves both engineering design and quantitative analysis and culminating in a final oral presentation and final report/thesis.  Students must complete both parts of this course, fall and spring, in order to receive credit.",Materials Science & Mechanical Engineering
1996,Course Website,Materials Science & Mechanical Engineering
1997,ENG-SCI 111,Materials Science & Mechanical Engineering
1998,2020 Spring,Materials Science & Mechanical Engineering
1999,Cengiz Pehlevan,Materials Science & Mechanical Engineering
2000,"Monday, Wednesday",Materials Science & Mechanical Engineering
2001,03:00pm to 04:15pm,Materials Science & Mechanical Engineering
2002,"Many complex physical problems defy simple analytical solutions or even accurate analytical approximations. Scientific computing can address certain of these problems successfully, providing unique insight. This course introduces some of the widely used techniques in scientific computing through examples chosen from physics, chemistry, and biology. The purpose of the course is to introduce methods that are useful in applications and research and to give the students hands-on experience with these methods.",Materials Science & Mechanical Engineering
2003,Course Website,Materials Science & Mechanical Engineering
2004,ENG-SCI 112,Materials Science & Mechanical Engineering
2005,2020 Spring,Materials Science & Mechanical Engineering
2006,Scot Martin,Materials Science & Mechanical Engineering
2007,"Monday, Wednesday",Materials Science & Mechanical Engineering
2008,12:00pm to 01:15pm,Materials Science & Mechanical Engineering
2009,"Fundamental concepts and formalisms of conservation of energy and increase of entropy as applied to natural and engineered environmental and biological systems. Pedagogical approach is to start with real-world observations and applications, extracting the underlying fundamentals of thermodynamics from these.",Materials Science & Mechanical Engineering
2010,Course Website,Materials Science & Mechanical Engineering
2011,ENG-SCI 115,Materials Science & Mechanical Engineering
2012,2019 Fall,Materials Science & Mechanical Engineering
2013,L Mahadevan,Materials Science & Mechanical Engineering
2014,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2015,10:30am to 11:45am,Materials Science & Mechanical Engineering
2016,"Abstracting the essential components and mechanisms from a natural system to produce a mathematical model, which can be analyzed with a variety of formal mathematical methods, is perhaps the most important, but least understood, task in applied mathematics. This course approaches a number of problems without the prejudice of trying to apply a particular method of solution. Topics drawn from biology, economics, engineering, physical and social sciences.",Materials Science & Mechanical Engineering
2017,Course Website,Materials Science & Mechanical Engineering
2018,ENG-SCI 115,Materials Science & Mechanical Engineering
2019,2020 Spring,Materials Science & Mechanical Engineering
2020,Ariel Amir,Materials Science & Mechanical Engineering
2021,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2022,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2023,"Abstracting the essential components and mechanisms from a natural system to produce a mathematical model, which can be analyzed with a variety of formal mathematical methods, is perhaps the most important, but least understood, task in applied mathematics. This course approaches a number of problems without the prejudice of trying to apply a particular method of solution. Topics drawn from biology, economics, engineering, physical and social sciences.",Materials Science & Mechanical Engineering
2024,Course Website,Materials Science & Mechanical Engineering
2025,ENG-SCI 120,Materials Science & Mechanical Engineering
2026,2020 Spring,Materials Science & Mechanical Engineering
2027,Joost Vlassak,Materials Science & Mechanical Engineering
2028,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2029,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2030,"A first course in the mechanical sciences which introduces elements of continuum mechanics and explains how materials and structures stretch, bend, twist, shake, buckle, and break. Stress-strain behavior of materials. Statically determinate and indeterminate structures. Stress and strain, equations of motion or equilibrium, strain-displacement relations. Torsion. Beam theory with applications to beam deflections, vibrations, and buckling. Three laboratory sessions required.",Materials Science & Mechanical Engineering
2031,Course Website,Materials Science & Mechanical Engineering
2032,ENG-SCI 121,Materials Science & Mechanical Engineering
2033,2019 Fall,Materials Science & Mechanical Engineering
2034,Yiling Chen,Materials Science & Mechanical Engineering
2035,"Monday, Wednesday",Materials Science & Mechanical Engineering
2036,09:00am to 10:15am,Materials Science & Mechanical Engineering
2037,"Introduction to basic mathematical ideas and computational methods for solving deterministic and stochastic optimization problems. Topics covered: linear programming, integer programming, branch-and-bound, branch-and-cut, Markov chains, Markov decision processes. Emphasis on modeling. Examples from business, society, engineering, sports, e-commerce. Exercises in AMPL, complemented by Maple or Matlab.",Materials Science & Mechanical Engineering
2038,Course Website,Materials Science & Mechanical Engineering
2039,ENG-SCI 123,Materials Science & Mechanical Engineering
2040,2020 Spring,Materials Science & Mechanical Engineering
2041,David Sondak,Materials Science & Mechanical Engineering
2042,"Monday, Wednesday, Friday",Materials Science & Mechanical Engineering
2043,10:30am to 11:45am,Materials Science & Mechanical Engineering
2044,"Dimensional analysis. Basic elements of steady and unsteady thermal conduction and mass diffusion. Statics and dynamics of fluids. Buoyancy-stability and hydrostatics. Laminar viscous flows, potential flows, origin of lift, and basic aspects of boundary layers. Navier-Stokes and continuity equations. Applications in aerodynamics, chemical, environmental, and mechanical engineering, and physics.",Materials Science & Mechanical Engineering
2045,Course Website,Materials Science & Mechanical Engineering
2046,ENG-SCI 125,Materials Science & Mechanical Engineering
2047,2019 Fall,Materials Science & Mechanical Engineering
2048,Boris Kozinsky,Materials Science & Mechanical Engineering
2049,"Monday, Wednesday",Materials Science & Mechanical Engineering
2050,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2051,"Modeling and analysis of mechanical systems. Topics include 3D rigid body dynamics, resonance, damping, frequency response, Laplace transform methods, Lagrange's equations, multiple degree-of-freedom systems and an introduction to control and continuous systems. Analytical modeling will be supplemented with numerical simulations and lab experiments. Laboratory exercises will explore vibration, and stabilization using data acquisition systems.",Materials Science & Mechanical Engineering
2052,Course Website,Materials Science & Mechanical Engineering
2053,ENG-SCI 128,Materials Science & Mechanical Engineering
2054,2020 Spring,Materials Science & Mechanical Engineering
2055,Katia Bertoldi,Materials Science & Mechanical Engineering
2056,"Monday, Wednesday",Materials Science & Mechanical Engineering
2057,03:00pm to 04:15pm,Materials Science & Mechanical Engineering
2058,"Introduction to finite element methods for analysis of steady-state and transient problems in solid, structural, fluid mechanics, and heat transfer. Implementation of simple MATLAB codes and use of existing general-purpose programs (ABAQUS and COMSOL).",Materials Science & Mechanical Engineering
2059,Course Website,Materials Science & Mechanical Engineering
2060,ENG-SCI 139,Materials Science & Mechanical Engineering
2061,2019 Fall,Materials Science & Mechanical Engineering
2062,David Weitz,Materials Science & Mechanical Engineering
2063,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2064,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2065,"Explores factors and conditions contributing to innovation in science and engineering; how important problems are found, defined, and solved; roles of teamwork and creativity; and applications of these methods to other endeavors. Students receive practical and professional training in techniques to define and solve problems, and in brainstorming and other individual and team approaches.",Materials Science & Mechanical Engineering
2066,Course Website,Materials Science & Mechanical Engineering
2067,ENG-SCI 150,Materials Science & Mechanical Engineering
2068,2020 Spring,Materials Science & Mechanical Engineering
2069,Yue Lu,Materials Science & Mechanical Engineering
2070,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2071,12:00pm to 01:15pm,Materials Science & Mechanical Engineering
2072,"This course introduces the fundamentals of probability theory for parameter estimation and decision making under uncertainty. It considers applications to information systems as well as other physical and biological systems. Topics include: discrete and continuous random variables, conditional expectations, Bayes’ rules, laws of large numbers, central limit theorems, Markov chains, Bayesian statistical inferences, and parameter estimations.",Materials Science & Mechanical Engineering
2073,Course Website,Materials Science & Mechanical Engineering
2074,ENG-SCI 151,Materials Science & Mechanical Engineering
2075,2020 Spring,Materials Science & Mechanical Engineering
2076,Evelyn Hu,Materials Science & Mechanical Engineering
2077,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2078,10:30am to 11:45am,Materials Science & Mechanical Engineering
2079,"Electromagnetism and its applications in science and technology. Topics: Maxwell's equations; electromagnetic waves (e.g., light, microwaves, etc.); wave propagation through media discontinuity; transmission lines, waveguides, and microwave circuits; radiation and antennae; interactions between electromagnetic fields and matters; optics of solids; optical devices; origin of colors; interference and diffraction; lasers and masers; nuclear magnetic resonance and MRI; radio astronomy; wireless networking; plasmonic wave (charge density wave).",Materials Science & Mechanical Engineering
2080,Course Website,Materials Science & Mechanical Engineering
2081,ENG-SCI 152,Materials Science & Mechanical Engineering
2082,2019 Fall,Materials Science & Mechanical Engineering
2083,Gu-Yeon Wei,Materials Science & Mechanical Engineering
2084,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2085,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2086,This course introduces fundamentals in designing and building modern information devices and systems that interface with the real world. It focuses on devices and systems that use,Materials Science & Mechanical Engineering
2087,analog,Materials Science & Mechanical Engineering
2088,"electronics, and it complements COMPSCI 141, which focuses on digital devices and systems. Topics of this course include: time and frequency domain analysis of simple 1st and 2nd order circuits; operational amplifiers and op-amp circuits; basic semiconductor physics; PN junctions and diodes; bipolar junction transistors (BJT); field-effect transistors (MOSFETs); bias circuits and current sources; amplifier gain and bandwidth; frequency response, feedback, noise, and stability. Further, students are introduced to select transducers, particularly motors and their concomitant drive schemes, but also photocells, photodiodes, and semiconductor lasers to highlight device design and characterization.",Materials Science & Mechanical Engineering
2089,Course Website,Materials Science & Mechanical Engineering
2090,ENG-SCI 153,Materials Science & Mechanical Engineering
2091,2019 Fall,Materials Science & Mechanical Engineering
2092,"Thomas Hayes, David Abrams",Materials Science & Mechanical Engineering
2093,"Wednesday, Friday",Materials Science & Mechanical Engineering
2094,01:30pm to 05:45pm,Materials Science & Mechanical Engineering
2095,"A lab-intensive introduction to electronic circuit design. Develops circuit intuition and debugging skills through daily hands-on lab exercises, each preceded by class discussion, with minimal use of mathematics and physics. Moves quickly from passive circuits, to discrete transistors, then concentrates on operational amplifiers, used to make a variety of circuits including integrators, oscillators, regulators, and filters. The digital half of the course treats analog-digital interfacing, emphasizes the use of microcontrollers and programmable logic devices (PLDs).",Materials Science & Mechanical Engineering
2096,Course Website,Materials Science & Mechanical Engineering
2097,ENG-SCI 153,Materials Science & Mechanical Engineering
2098,2019 Fall,Materials Science & Mechanical Engineering
2099,"Thomas Hayes, David Abrams",Materials Science & Mechanical Engineering
2100,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2101,01:30pm to 05:45pm,Materials Science & Mechanical Engineering
2102,"A lab-intensive introduction to electronic circuit design. Develops circuit intuition and debugging skills through daily hands-on lab exercises, each preceded by class discussion, with minimal use of mathematics and physics. Moves quickly from passive circuits, to discrete transistors, then concentrates on operational amplifiers, used to make a variety of circuits including integrators, oscillators, regulators, and filters. The digital half of the course treats analog-digital interfacing, emphasizes the use of microcontrollers and programmable logic devices (PLDs).",Materials Science & Mechanical Engineering
2103,Course Website,Materials Science & Mechanical Engineering
2104,ENG-SCI 153,Materials Science & Mechanical Engineering
2105,2020 Spring,Materials Science & Mechanical Engineering
2106,Thomas Hayes,Materials Science & Mechanical Engineering
2107,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2108,01:30pm to 05:45pm,Materials Science & Mechanical Engineering
2109,"A lab-intensive introduction to electronic circuit design. Develops circuit intuition and debugging skills through daily hands-on lab exercises, each preceded by class discussion, with minimal use of mathematics and physics. Moves quickly from passive circuits, to discrete transistors, then concentrates on operational amplifiers, used to make a variety of circuits including integrators, oscillators, regulators, and filters. The digital half of the course treats analog-digital interfacing, emphasizes the use of microcontrollers and programmable logic devices (PLDs).",Materials Science & Mechanical Engineering
2110,Course Website,Materials Science & Mechanical Engineering
2111,ENG-SCI 155,Materials Science & Mechanical Engineering
2112,2019 Fall,Materials Science & Mechanical Engineering
2113,Na Li,Materials Science & Mechanical Engineering
2114,"Monday, Wednesday",Materials Science & Mechanical Engineering
2115,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2116,"This course and its follow-on course ENG-SCI 156 concern the fundamentals of information systems in the real world. Together they provide a comprehensive foundation in signal processing, systems design and analysis, control, and communications, while also introducing key linear-algebraic concepts in the context of authentic applications. The first course, ENG-SCI 155, focuses on the basic principles of feedback and its use as a tool for inferring and/or altering the dynamics of systems under uncertainty. Topics include linear algebra, the elemental representations of dynamic systems, stability analysis, the design of estimators (e.g., Kalman Filter) and feedback controllers (e.g., PID and Optimal Controller). The class includes both the practical and theoretical aspects of the topic.",Materials Science & Mechanical Engineering
2117,Course Website,Materials Science & Mechanical Engineering
2118,ENG-SCI 156,Materials Science & Mechanical Engineering
2119,2020 Spring,Materials Science & Mechanical Engineering
2120,Flavio du Pin Calmon,Materials Science & Mechanical Engineering
2121,"Monday, Wednesday",Materials Science & Mechanical Engineering
2122,10:30am to 11:45am,Materials Science & Mechanical Engineering
2123,"This course is a follow-on to ENG-SCI 155 and continues to develop the fundamentals of information systems in the real world. It focuses on the analysis and manipulation of signals in the time and frequency domains in the context of authentic applications. Topics include: the sampling theorem, convolution, and linear input-output systems in continuous and discrete time. Further, students are introduced to transforms—including Fourier, discrete cosine, wavelet, and PCA / SVD ‘transforms’—that map between vector spaces via matrix multiplication as a method to ease analysis provided conditionalized knowledge. Randomness, noise, and filtering. Waves and interference in the context of communications; antennae, phasors, modulation, multiplexing. Applications in communications and data science.",Materials Science & Mechanical Engineering
2124,Course Website,Materials Science & Mechanical Engineering
2125,ENG-SCI 157,Materials Science & Mechanical Engineering
2126,2019 Fall,Materials Science & Mechanical Engineering
2127,Demba Ba,Materials Science & Mechanical Engineering
2128,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2129,10:30am to 11:45am,Materials Science & Mechanical Engineering
2130,"General properties of common biosignals, Bioelectrical (electrophysiological), Biomechanical, Biomagnetic , and Biochemical signals, Bioelectrical acquisition process. Brief discussion of bio-signals obtained from tomography and inverse imaging. Brief introduction to underlying principles of MRI, Ultrasound, CT-Scan, PET, and SPECT, and their associated signals, inverse imaging, ill-posed problems and regularization. Non-transformed and transformed methods for biosignal processing. Structural and Graphical descriptions. Overview of Fourier transforms, Sine and cosine transform, Wavelet transform, Principle Component Analysis, dimension reduction techniques. Blind Source Separation, Representation models based on the statistical independence of the underlying sources, Independent component analysis (ICA), Dependent component analysis, Independent Subspace separation, Pattern Recognition, neural networks, clustering, and genetics algorithms. Applications to Biosignal Processing, and Human computer interaction.",Materials Science & Mechanical Engineering
2131,Course Website,Materials Science & Mechanical Engineering
2132,ENG-SCI 159,Materials Science & Mechanical Engineering
2133,2020 Spring,Materials Science & Mechanical Engineering
2134,Robert Wood,Materials Science & Mechanical Engineering
2135,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2136,10:30am to 11:45am,Materials Science & Mechanical Engineering
2137,"Introduction to computer-controlled robotic manipulators. Topics include coordinate frames and transformations, kinematic structure and solutions, statics and dynamics of serial and parallel chain manipulators, control and programming, introduction to path planning, introduction to teleoperation, robot design, and actuation and sensing devices. Laboratory exercises provide experience with industrial robot programming and robot simulation and control.",Materials Science & Mechanical Engineering
2138,Course Website,Materials Science & Mechanical Engineering
2139,ENG-SCI 170,Materials Science & Mechanical Engineering
2140,2020 Spring,Materials Science & Mechanical Engineering
2141,Prineha Narang,Materials Science & Mechanical Engineering
2142,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2143,12:00pm to 01:15pm,Materials Science & Mechanical Engineering
2144,"As a first course in quantum mechanics, tailored for engineering, applied mathematics and computer science students, this course will teach concepts needed to engineer a quantum world, to understand quantum mechanical properties of materials and build an intuition for quantum information science. The course will be a hybrid of lectures on theory, state-of-the-art computational methods ('theory-lab') in quantum simulations and we will use IBM Q Experience, an open access quantum computer. Topics will include periodic potentials and the tight-binding approach, quantizing vibrations in solids, spin matrices and an introduction to qubits. Assignments will teach the basics of the Python programming language, introduce students to open source scientific software and electronic structure methods.",Materials Science & Mechanical Engineering
2145,Course Website,Materials Science & Mechanical Engineering
2146,ENG-SCI 173,Materials Science & Mechanical Engineering
2147,2019 Fall,Materials Science & Mechanical Engineering
2148,Evelyn Hu,Materials Science & Mechanical Engineering
2149,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2150,12:00pm to 01:15pm,Materials Science & Mechanical Engineering
2151,"This course will focus on physical principles underlying semiconductor devices: electrons and holes in semiconductors , energies and bandgaps, transport properties of electrons and holes, p-n junctions, transistors, light emitting diodes, lasers, solar cells and thermoelectric devices.",Materials Science & Mechanical Engineering
2152,Course Website,Materials Science & Mechanical Engineering
2153,ENG-SCI 177,Materials Science & Mechanical Engineering
2154,2020 Spring,Materials Science & Mechanical Engineering
2155,Marko Loncar,Materials Science & Mechanical Engineering
2156,Monday,Materials Science & Mechanical Engineering
2157,10:30am to 11:45am,Materials Science & Mechanical Engineering
2158,"Introduction to micro- and nanofabrication processes used for photonic and electronic devices. Students use both an instructional lab as well as a state-of-the-art cleanroom in the Center for Nanoscale Systems.  Several electronic and photonic devices will be fabricated, such as transistors, light-emitting diodes (LEDs) and lasers.  Lectures will focus on fabrication processes, including lithography, deposition of metals and dielectrics, etching, oxidation, implantation and diffusion of dopants, and device characterization.",Materials Science & Mechanical Engineering
2159,Course Website,Materials Science & Mechanical Engineering
2160,ENG-SCI 181,Materials Science & Mechanical Engineering
2161,2019 Fall,Materials Science & Mechanical Engineering
2162,Zhigang Suo,Materials Science & Mechanical Engineering
2163,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2164,10:30am to 11:45am,Materials Science & Mechanical Engineering
2165,"Introduction to classical engineering thermodynamics. Topics: Zeroth Law and temperature. Properties of single-component gases, liquids, and solids. Equations of state for ideal and simple nonideal substances. First Law, heat and heat transfer, work, internal energy, enthalpy. Second Law, Third Law, entropy, free energy, exergy. Heat engines and important engineering applications such as refrigerators, power cycles. Properties and simple models of solutions. Phase and chemical equilibrium in multicomponent systems; chemical potential. Electrochemistry, batteries, fuel cells. Laboratory included.",Materials Science & Mechanical Engineering
2166,Course Website,Materials Science & Mechanical Engineering
2167,ENG-SCI 183,Materials Science & Mechanical Engineering
2168,2020 Spring,Materials Science & Mechanical Engineering
2169,David Clarke,Materials Science & Mechanical Engineering
2170,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2171,09:00am to 10:15am,Materials Science & Mechanical Engineering
2172,"The macroscopic description of the fundamentals of heat transfer and applications to practical problems in energy conversion, electronics and living systems with an emphasis on developing a physical and analytical understanding of conductive, convective and radiative heat transfer. Emphasis will also be given to problem solving skills based on applying governing principles, mathematical models and physical intuition. Includes laboratory sessions and semester-long projects.",Materials Science & Mechanical Engineering
2173,Course Website,Materials Science & Mechanical Engineering
2174,ENG-SCI 190,Materials Science & Mechanical Engineering
2175,2019 Fall,Materials Science & Mechanical Engineering
2176,Xin Li,Materials Science & Mechanical Engineering
2177,"Monday, Wednesday",Materials Science & Mechanical Engineering
2178,12:00pm to 01:15pm,Materials Science & Mechanical Engineering
2179,"Introduction to the structure, properties, and applications of materials. Crystal structure and defects. Structure property relations and crystal symmetry. Phase transformations, phase diagrams, diffusion. Effect of microstructure on properties. Examples from a variety of engineering applications of electrical, optical and magnetic materials.",Materials Science & Mechanical Engineering
2180,Course Website,Materials Science & Mechanical Engineering
2181,ENG-SCI 202,Materials Science & Mechanical Engineering
2182,2020 Spring,Materials Science & Mechanical Engineering
2183,Na Li,Materials Science & Mechanical Engineering
2184,"Monday, Wednesday",Materials Science & Mechanical Engineering
2185,10:30am to 11:45am,Materials Science & Mechanical Engineering
2186,"This graduate level course studies dynamic systems in time domain with inputs and outputs. Students will learn how to design estimator and controller for a system to ensure desirable properties (e.g., stability, performance, robustness) of the dynamical system. In particular, the course will focus on systems that can be modeled by linear ordinary differential equations (ODEs) and that satisfy time-invariance conditions. The course will introduces the fundamental mathematics of linear spaces, linear operator theory, and then proceeds with the analysis of the response of linear time-variant systems. Advanced topics such as robust control, model predictive control, linear quadratic games and distributed control will be presented based on allowable time and interest from the class. The material learned in this course will form a valuable foundation for further work in systems, control, estimation, identification, detection, signal processing, and communications.",Materials Science & Mechanical Engineering
2187,Course Website,Materials Science & Mechanical Engineering
2188,ENG-SCI 221,Materials Science & Mechanical Engineering
2189,2020 Spring,Materials Science & Mechanical Engineering
2190,James Wright,Materials Science & Mechanical Engineering
2191,"Monday, Wednesday",Materials Science & Mechanical Engineering
2192,01:30pm to 02:45pm,Materials Science & Mechanical Engineering
2193,Methods to deliver molecules to the human body. Physiological obstacles and engineering solutions. Characterization techniques for drug delivery synthesis and in vitro analysis. Case studies of current pharmaceutical products.,Materials Science & Mechanical Engineering
2194,Course Website,Materials Science & Mechanical Engineering
2195,ENG-SCI 222,Materials Science & Mechanical Engineering
2196,2019 Fall,Materials Science & Mechanical Engineering
2197,Kit Parker,Materials Science & Mechanical Engineering
2198,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2199,12:00pm to 01:15pm,Materials Science & Mechanical Engineering
2200,"This is a combined introductory graduate/upper-level undergraduate course that focuses on examining modern techniques for manipulating cellular behavior and the application of these techniques to problems in the biomedical and biotechnological arenas. Applications in drug discovery, regenerative medicine, and cellular agriculture will be discussed. Topics will include controlling behavior of cells through cell-matrix interactions, cytoskeletal architecture, and cell behavior in processes such as angiogenesis and wound healing. Lectures will review fundamental concepts in cell biology before delving into topical examples from current literature. Students will work weekly in the lab learning cell culture techniques, soft lithography, microscopy, and classical in vitro assays measuring cell behavior.",Materials Science & Mechanical Engineering
2201,Course Website,Materials Science & Mechanical Engineering
2202,ENG-SCI 226R,Materials Science & Mechanical Engineering
2203,2020 Spring,Materials Science & Mechanical Engineering
2204,Maurice Smith,Materials Science & Mechanical Engineering
2205,"Tuesday, Thursday",Materials Science & Mechanical Engineering
2206,09:00am to 10:15am,Materials Science & Mechanical Engineering
2207,Course will present classical findings and new research that give insight into mechanisms of learning and memory formation in neural systems. Learning and memory will be studied both as neurobiological phenomena and as computational challenges.,Materials Science & Mechanical Engineering
2208,Course Website,Materials Science & Mechanical Engineering
2209,ENG-SCI 228,Materials Science & Mechanical Engineering
2210,2020 Spring,Materials Science & Mechanical Engineering
2211,Katia Bertoldi,Materials Science & Mechanical Engineering
2212,"Monday, Wednesday",Materials Science & Mechanical Engineering
2213,03:00pm to 04:15pm,Materials Science & Mechanical Engineering
